구,고급휘발유,휘발유,경유,실내등유,셀프여부,상표
강서구,1479.33,1326,1126,0,셀프,SK에너지
강서구,1559.19,1385.39,1188.48,0,셀프,SK에너지
관악구,0,1394.77,1188,1000,일반,알뜰주유소
관악구,0,1388,1188,1000,일반,알뜰주유소
관악구,0,1369.23,1169.23,1000,일반,알뜰주유소
관악구,0,1329.45,1129.45,1000,일반,알뜰주유소
관악구,0,1314.33,1114.33,1000,일반,알뜰주유소
관악구,0,1371.84,1171.84,1000,일반,알뜰주유소
관악구,0,1388.77,1192,990,셀프,GS칼텍스
관악구,0,1367.23,1167.23,990,셀프,GS칼텍스
관악구,0,1372.86,1174,990,셀프,GS칼텍스
관악구,0,1358,1159,990,셀프,알뜰주유소
관악구,0,1313,1113,990,셀프,알뜰주유소
관악구,0,1295.93,1095.93,994.33,셀프,알뜰주유소
관악구,0,1356.42,1156.42,1010,셀프,알뜰주유소
관악구,1854,1445,1289,0,셀프,SK에너지
관악구,1854,1446.94,1289,0,셀프,SK에너지
관악구,1854,1465,1289,0,셀프,SK에너지
관악구,1842.71,1453.71,1276.74,0,셀프,SK에너지
관악구,1817,1428,1242,0,셀프,SK에너지
관악구,1829.65,1440.65,1259.32,0,셀프,SK에너지
관악구,0,1489.74,1296.61,0,일반,GS칼텍스
관악구,0,1489.81,1298.68,0,일반,GS칼텍스
관악구,0,1491.83,1299,0,일반,GS칼텍스
관악구,0,1472.55,1281.13,0,일반,GS칼텍스
관악구,0,1454.31,1260.62,0,일반,GS칼텍스
관악구,0,1484.58,1290.42,0,일반,GS칼텍스
관악구,1546.13,1426.13,1259.35,1099,일반,SK에너지
관악구,1549.77,1429.77,1273.45,1099,일반,SK에너지
관악구,1557.57,1437.57,1271.6,1099,일반,SK에너지
관악구,1558,1438,1277,1099,일반,SK에너지
관악구,1558,1421.53,1252.73,1099,일반,SK에너지
관악구,1558,1431.58,1261.58,1099,일반,SK에너지
관악구,0,1408.68,1274.32,0,일반,SK에너지
관악구,0,1409,1274,0,일반,SK에너지
관악구,0,1404.67,1274,0,일반,SK에너지
관악구,0,1399,1271.1,0,일반,SK에너지
관악구,0,1399,1244,0,일반,SK에너지
관악구,0,1412.87,1251.1,0,일반,SK에너지
관악구,0,1437,1277,0,일반,S-OIL
관악구,0,1437,1277,0,일반,S-OIL
관악구,0,1437,1277,0,일반,S-OIL
관악구,0,1437,1277,0,일반,S-OIL
관악구,0,1437,1277,0,일반,S-OIL
관악구,0,1449.9,1281.52,0,일반,S-OIL
관악구,0,1408.35,1236.26,0,셀프,현대오일뱅크
관악구,0,1419.87,1258.48,0,셀프,현대오일뱅크
관악구,0,1429,1269,0,셀프,현대오일뱅크
관악구,0,1415.45,1252.87,0,셀프,현대오일뱅크
관악구,0,1391.33,1221.33,0,셀프,현대오일뱅크
관악구,0,1406.74,1241.58,0,셀프,현대오일뱅크
관악구,0,1399,1199,0,셀프,SK에너지
관악구,0,1399,1199,0,셀프,SK에너지
관악구,0,1393.67,1193.67,0,셀프,SK에너지
관악구,0,1369.97,1169.97,0,셀프,SK에너지
관악구,0,1349,1149,0,셀프,SK에너지
관악구,0,1404.16,1204.16,0,셀프,SK에너지
관악구,0,1464.13,1264.13,1100,일반,현대오일뱅크
관악구,0,1468,1268,1100,일반,현대오일뱅크
관악구,0,1457.33,1257.33,1100,일반,현대오일뱅크
관악구,0,1428.65,1228.65,1100,일반,현대오일뱅크
관악구,0,1428,1228,1100,일반,현대오일뱅크
관악구,0,1440.26,1240.26,1100,일반,현대오일뱅크
관악구,1608.35,1408.35,1236.26,990,셀프,GS칼텍스
관악구,1619,1419,1257.61,990,셀프,GS칼텍스
관악구,1629,1429,1269,990,셀프,GS칼텍스
관악구,1615.45,1415.45,1252.87,990,셀프,GS칼텍스
관악구,1591.33,1391.33,1221.33,990,셀프,GS칼텍스
관악구,1559.97,1406.74,1241.58,990,셀프,GS칼텍스
관악구,0,1389.71,1192.61,1195,일반,S-OIL
관악구,0,1366.23,1166.23,1195,일반,S-OIL
관악구,0,1375.33,1175.33,1195,일반,S-OIL
관악구,0,1357.03,1157.03,1036.13,일반,S-OIL
관악구,0,1348,1148,998,일반,S-OIL
관악구,0,1401.55,1203.81,999.61,일반,S-OIL
관악구,0,1457.65,1289,1121,일반,SK에너지
관악구,0,1477,1289,1121,일반,SK에너지
관악구,0,1477,1289,1121,일반,SK에너지
관악구,0,1471.84,1287.45,1121,일반,SK에너지
관악구,0,1437,1277,1121,일반,SK에너지
관악구,0,1449.9,1282.16,1121,일반,SK에너지
관악구,0,1396.52,1196.52,0,일반,GS칼텍스
관악구,0,1399,1198.03,0,일반,GS칼텍스
관악구,0,1399,1198.5,0,일반,GS칼텍스
관악구,0,1387.39,1185.45,0,일반,GS칼텍스
관악구,0,1369,1168,0,일반,GS칼텍스
관악구,0,1406.48,1206,0,일반,GS칼텍스
관악구,1542.19,1395.29,1196.74,0,셀프,현대오일뱅크
관악구,1568,1404.55,1216.74,0,셀프,현대오일뱅크
관악구,1568,1409.67,1223,0,셀프,현대오일뱅크
관악구,1568,1369.65,1179.65,0,셀프,현대오일뱅크
관악구,1568,1337.67,1147.67,0,셀프,현대오일뱅크
관악구,1576.81,1379.65,1187.06,0,셀프,현대오일뱅크
관악구,0,1398.35,1198.35,0,일반,현대오일뱅크
관악구,0,1399,1199,0,일반,현대오일뱅크
관악구,0,1399,1199,0,일반,현대오일뱅크
관악구,0,1385.45,1185.45,0,일반,현대오일뱅크
관악구,0,1369,1169,0,일반,현대오일뱅크
관악구,0,1408.1,1208.1,0,일반,현대오일뱅크
광진구,0,1383.87,1174.97,0,일반,SK에너지
광진구,0,1387,1178,0,일반,SK에너지
광진구,0,1376.17,1163,0,일반,SK에너지
광진구,0,1354.87,1148.87,0,일반,SK에너지
광진구,0,1338.53,1134.8,0,일반,SK에너지
광진구,0,1390.61,1179.74,0,일반,SK에너지
광진구,1630.9,1388.65,1188.65,1038,일반,SK에너지
광진구,1635.42,1414.13,1214.13,1038,일반,SK에너지
광진구,1597,1393.77,1195,1038,일반,SK에너지
광진구,1563.81,1367.65,1168.65,1038,일반,SK에너지
광진구,1585.67,1380.67,1174.33,1038,일반,SK에너지
광진구,1687.68,1452.81,1252.16,1067.03,일반,SK에너지
광진구,0,1381.35,1188.48,870,일반,GS칼텍스
광진구,0,1442.26,1243.5,870,일반,GS칼텍스
광진구,0,1390,1190,870,일반,GS칼텍스
광진구,0,1377.1,1176.61,885.48,일반,GS칼텍스
광진구,0,1350,1144.5,1030,일반,GS칼텍스
광진구,0,1402.9,1175.16,1030,일반,GS칼텍스
광진구,0,1419,1219,0,일반,GS칼텍스
광진구,0,1419,1219,0,일반,GS칼텍스
광진구,0,1407,1207,0,일반,GS칼텍스
광진구,0,1378.42,1174.87,0,일반,GS칼텍스
광진구,0,1367,1157,0,일반,GS칼텍스
광진구,0,1406.16,1203.26,0,일반,GS칼텍스
광진구,0,1375,1177,0,일반,S-OIL
광진구,0,1375,1177,0,일반,S-OIL
광진구,0,1370.07,1171.73,0,일반,S-OIL
광진구,0,1344.97,1149.1,0,일반,S-OIL
광진구,0,1316.67,1122.57,0,일반,S-OIL
광진구,0,1369.42,1173.42,0,일반,S-OIL
광진구,0,1449,1246.81,0,일반,GS칼텍스
광진구,0,1449,1240.16,0,일반,GS칼텍스
광진구,0,1437,1225.4,1050,일반,GS칼텍스
광진구,0,1408.03,1204.74,1050,일반,GS칼텍스
광진구,0,1399,1186.6,1050,일반,GS칼텍스
광진구,0,1439.74,1229.61,1050,일반,GS칼텍스
광진구,1639.29,1402.84,1200.19,0,셀프,S-OIL
광진구,1598,1418,1161,0,셀프,S-OIL
광진구,1587.67,1396.5,1142.17,0,셀프,S-OIL
광진구,1564.13,1366.03,1111.39,0,셀프,S-OIL
광진구,1582,1378.67,1101.17,0,셀프,S-OIL
광진구,1682.52,1443.55,1173.48,0,셀프,S-OIL
광진구,0,1379,1179,1000,일반,GS칼텍스
광진구,0,1376.68,1177.26,1000,일반,GS칼텍스
광진구,0,1369.5,1170.9,1000,일반,GS칼텍스
광진구,0,1343.42,1147.35,1000,일반,GS칼텍스
광진구,0,1316.21,1122.62,1000,일반,GS칼텍스
광진구,0,1375.23,1178.42,1035.48,일반,GS칼텍스
광진구,1738,1438,1238,0,일반,SK에너지
광진구,1685.42,1438,1238,0,일반,SK에너지
광진구,1575,1427.87,1230.53,0,일반,SK에너지
광진구,1563.06,1398.35,1199,0,일반,SK에너지
광진구,1550,1384,1184,0,일반,SK에너지
광진구,1629.9,1441.55,1246.39,0,일반,SK에너지
광진구,1481.52,1340.23,1139.26,0,셀프,S-OIL
광진구,1478.94,1337.97,1137.97,0,셀프,S-OIL
광진구,1475,1320,1120,0,셀프,S-OIL
광진구,1468.16,1308.29,1104.42,0,셀프,S-OIL
광진구,1449.67,1291,1091,0,셀프,S-OIL
광진구,1524.74,1369.58,1167.97,0,셀프,S-OIL
광진구,0,1349.19,1145.9,0,일반,GS칼텍스
광진구,0,1345,1145,0,일반,GS칼텍스
광진구,0,1319.33,1119.33,0,일반,GS칼텍스
광진구,0,1295,1095,0,일반,GS칼텍스
광진구,0,1288,1088,0,일반,GS칼텍스
광진구,0,1363.03,1163.03,0,일반,GS칼텍스
광진구,0,1344.71,1144.71,0,일반,알뜰주유소
광진구,0,1342.19,1144.77,0,일반,알뜰주유소
광진구,0,1339.8,1137.63,0,일반,알뜰주유소
광진구,0,1309.19,1109.19,0,일반,알뜰주유소
광진구,0,1296.53,1096.53,0,일반,알뜰주유소
광진구,0,1346.23,1146.23,0,일반,알뜰주유소
광진구,1698,1378.77,1178.77,1200,일반,현대오일뱅크
광진구,1698,1367.03,1169.45,1200,일반,현대오일뱅크
광진구,1581.33,1364,1167,1200,일반,현대오일뱅크
광진구,1573,1337.94,1131.29,1200,일반,현대오일뱅크
광진구,1573,1326,1116,1200,일반,현대오일뱅크
광진구,1573,1371.52,1167.97,1100,일반,현대오일뱅크
광진구,1520.55,1344.71,1144.71,1000,셀프,현대오일뱅크
광진구,1554.81,1342.58,1145.16,1000,셀프,현대오일뱅크
광진구,1555.13,1345.87,1142.2,1000,셀프,현대오일뱅크
광진구,1554.16,1313.1,1113.1,1000,셀프,현대오일뱅크
광진구,1551,1302.67,1102.67,1000,셀프,현대오일뱅크
광진구,1526.81,1346.87,1146.87,1000,셀프,현대오일뱅크
광진구,1698,1378.77,1178.77,0,일반,현대오일뱅크
광진구,1698,1367.03,1169.45,0,일반,현대오일뱅크
광진구,1581.33,1364,1167,0,일반,현대오일뱅크
광진구,1573,1337.94,1131.29,0,일반,현대오일뱅크
광진구,1573,1326,1116,0,일반,현대오일뱅크
광진구,1524.23,1372.16,1169.1,0,일반,현대오일뱅크
광진구,1671.26,1391.06,1191.06,0,셀프,현대오일뱅크
광진구,1589,1404.71,1208.39,0,셀프,현대오일뱅크
광진구,1589,1409.8,1218,0,셀프,현대오일뱅크
광진구,1589,1370.55,1171.23,0,셀프,현대오일뱅크
광진구,1589,1357,1157,0,셀프,현대오일뱅크
광진구,1589,1392.55,1192.55,0,셀프,현대오일뱅크
광진구,0,1396.65,1199,0,셀프,현대오일뱅크
광진구,0,1408.77,1213.71,0,셀프,현대오일뱅크
광진구,0,1414.87,1219.53,0,셀프,현대오일뱅크
광진구,0,1392.55,1192.55,0,셀프,현대오일뱅크
광진구,0,1375.93,1179,0,셀프,현대오일뱅크
광진구,0,1400.61,1207.06,0,셀프,현대오일뱅크
구로구,1542.19,1380.58,1180.58,0,셀프,현대오일뱅크
구로구,1568,1395.42,1201.23,0,셀프,현대오일뱅크
구로구,1568,1383,1183.17,0,셀프,현대오일뱅크
구로구,1568,1324.45,1124.45,0,셀프,현대오일뱅크
구로구,1568,1318,1118,0,셀프,현대오일뱅크
구로구,1578,1365.97,1165.97,0,셀프,현대오일뱅크
구로구,0,1369,1169,0,셀프,GS칼텍스
구로구,0,1358.35,1158.35,0,셀프,GS칼텍스
구로구,0,1310.5,1110.5,0,셀프,GS칼텍스
구로구,0,1285.94,1085.94,0,셀프,GS칼텍스
구로구,0,1274.2,1074.2,0,셀프,GS칼텍스
구로구,0,1354.29,1154.29,0,셀프,GS칼텍스
구로구,0,1379.58,1179.58,1100,일반,알뜰주유소
구로구,0,1394.42,1194.74,1100,일반,알뜰주유소
구로구,0,1377.67,1177.67,1100,일반,알뜰주유소
구로구,0,1321.77,1121.77,1100,일반,알뜰주유소
구로구,0,1315,1115,1100,일반,알뜰주유소
구로구,0,1364.94,1164.94,1100,일반,알뜰주유소
구로구,0,1397.68,1197.35,1110,일반,SK에너지
구로구,0,1397.68,1197.68,1110,일반,SK에너지
구로구,0,1397.33,1197.33,1110,일반,SK에너지
구로구,0,1377.68,1177.03,1098,일반,SK에너지
구로구,0,1346,1146,1078.67,일반,SK에너지
구로구,0,1337.68,1137.68,1038.71,일반,SK에너지
구로구,0,1398,1198.52,950,일반,SK에너지
구로구,0,1398,1197.39,950,일반,SK에너지
구로구,0,1398,1199,950,일반,SK에너지
구로구,0,1392.68,1193.68,950,일반,SK에너지
구로구,0,1362,1162.5,950,일반,SK에너지
구로구,0,1391.03,1191.74,950,일반,SK에너지
구로구,0,1386.1,1193.52,1100,셀프,현대오일뱅크
구로구,0,1389,1199,1100,셀프,현대오일뱅크
구로구,0,1366,1168.33,1100,셀프,현대오일뱅크
구로구,0,1342.23,1142.23,1100,셀프,현대오일뱅크
구로구,0,1327.33,1127.33,1100,셀프,현대오일뱅크
구로구,0,1388.03,1188.68,1100,셀프,현대오일뱅크
구로구,0,1898,1742,1376,일반,GS칼텍스
구로구,0,1898,1742,1376,일반,GS칼텍스
구로구,0,1898,1742,1376,일반,GS칼텍스
구로구,0,1898,1742,1376,일반,GS칼텍스
구로구,0,1898,1726.67,1376,일반,GS칼텍스
구로구,0,1899.42,1697.03,1376,일반,GS칼텍스
구로구,0,1341.74,1141.74,1050,일반,SK에너지
구로구,0,1333.03,1133.03,1050,일반,SK에너지
구로구,0,1308,1108,1050,일반,SK에너지
구로구,0,1285.29,1085.29,1050,일반,SK에너지
구로구,0,1273.37,1073.37,1050,일반,SK에너지
구로구,0,1348.42,1148.42,1085.48,일반,SK에너지
구로구,0,1340.61,1140.61,0,셀프,S-OIL
구로구,0,1339,1139,0,셀프,S-OIL
구로구,0,1326,1126,0,셀프,S-OIL
구로구,0,1286.42,1086.42,0,셀프,S-OIL
구로구,0,1280,1080,0,셀프,S-OIL
구로구,0,1349.97,1149.97,0,셀프,S-OIL
구로구,0,1373.19,1180.29,1100,일반,S-OIL
구로구,0,1368.16,1175.58,1100,일반,S-OIL
구로구,0,1323.8,1123.8,1100,일반,S-OIL
구로구,0,1289.45,1089.45,1100,일반,S-OIL
구로구,0,1292,1092,1100,일반,S-OIL
구로구,0,1372.68,1172.68,1100,일반,S-OIL
구로구,1564.77,1410.61,1169,0,일반,GS칼텍스
구로구,1568,1391.9,1161.9,0,일반,GS칼텍스
구로구,1554.67,1300,1100.33,0,일반,GS칼텍스
구로구,1548,1277.39,1077.39,0,일반,GS칼텍스
구로구,1553.67,1280.33,1077,0,일반,GS칼텍스
구로구,1596.39,1368.03,1155.13,0,일반,GS칼텍스
구로구,0,1348,1148,0,셀프,현대오일뱅크
구로구,0,1348,1148,0,셀프,현대오일뱅크
구로구,0,1337.4,1138.67,0,셀프,현대오일뱅크
구로구,0,1299,1118,0,셀프,현대오일뱅크
구로구,0,1299,1118,0,셀프,현대오일뱅크
구로구,0,1342.23,1150.03,0,셀프,현대오일뱅크
구로구,0,1387,1197,0,일반,GS칼텍스
구로구,0,1387,1197,0,일반,GS칼텍스
구로구,0,1379,1188.6,0,일반,GS칼텍스
구로구,0,1358.13,1159.87,0,일반,GS칼텍스
구로구,0,1356,1156,0,일반,GS칼텍스
구로구,0,1403.9,1203.9,0,일반,GS칼텍스
구로구,0,1598,1198,1050,일반,S-OIL
구로구,0,1598,1198,1050,일반,S-OIL
구로구,0,1598,1198,1050,일반,S-OIL
구로구,0,1598,1198,1050,일반,S-OIL
구로구,0,1598,1179.33,984.17,일반,S-OIL
구로구,0,1625.42,1251.23,1026.77,일반,S-OIL
구로구,0,1351.9,1151.9,0,일반,SK에너지
구로구,0,1324.81,1124.81,0,일반,SK에너지
구로구,0,1313.33,1113.33,0,일반,SK에너지
구로구,0,1288.61,1088.61,0,일반,SK에너지
구로구,0,1282.2,1082.2,0,일반,SK에너지
구로구,0,1358.42,1158.1,0,일반,SK에너지
구로구,0,1397,1197,0,일반,S-OIL
구로구,0,1397,1197,0,일반,S-OIL
구로구,0,1397,1197,0,일반,S-OIL
구로구,0,1397,1197,0,일반,S-OIL
구로구,0,1397,1197,0,일반,S-OIL
구로구,0,1403.45,1203.45,0,일반,S-OIL
구로구,0,1354.81,1154.81,1050,셀프,현대오일뱅크
구로구,0,1352.87,1152.87,1050,셀프,현대오일뱅크
구로구,0,1315,1115,1050,셀프,현대오일뱅크
구로구,0,1291.26,1091.26,1133.87,셀프,현대오일뱅크
구로구,0,1272.8,1072.8,1053.33,셀프,현대오일뱅크
구로구,0,1336.35,1136.35,1050,셀프,현대오일뱅크
구로구,0,1399,1175.06,0,일반,S-OIL
구로구,0,1397.97,1177,990,일반,S-OIL
구로구,0,1397,1170.7,990,일반,S-OIL
구로구,0,1397,1156,990,일반,S-OIL
구로구,0,1397,1156,990,일반,S-OIL
구로구,0,1430.13,1202.52,1036.13,일반,S-OIL
구로구,0,1387,1197,950,일반,현대오일뱅크
구로구,0,1390.87,1197,950,일반,현대오일뱅크
구로구,0,1389,1189,950,일반,현대오일뱅크
구로구,0,1366.03,1166.03,993.55,일반,현대오일뱅크
구로구,0,1347,1127,1100,일반,현대오일뱅크
구로구,0,1383.52,1174.94,1100,일반,현대오일뱅크
구로구,0,1334.48,1139.32,800,일반,S-OIL
구로구,0,1319,1129,800,일반,S-OIL
구로구,0,1314.33,1118.67,800,일반,S-OIL
구로구,0,1287.71,1080.13,772.58,일반,S-OIL
구로구,0,1277.83,1077.83,750,일반,S-OIL
구로구,0,1364.19,1160,804.84,일반,S-OIL
구로구,1558.16,1447,1247,0,일반,현대오일뱅크
구로구,1578.68,1459.42,1259.42,0,일반,현대오일뱅크
구로구,1575,1457.4,1255,0,일반,현대오일뱅크
구로구,1567,1434.45,1234.45,0,일반,현대오일뱅크
구로구,1567,1388,1188,0,일반,현대오일뱅크
구로구,1587.97,1421.55,1221.55,0,일반,현대오일뱅크
구로구,0,1361.9,1161.9,945,일반,현대오일뱅크
구로구,0,1368.52,1168.52,945,일반,현대오일뱅크
구로구,0,1384,1184,945,일반,현대오일뱅크
구로구,0,1373.03,1173.03,945,일반,현대오일뱅크
구로구,1482.8,1364,1164,945,일반,현대오일뱅크
구로구,1509.09,1391.71,1191.71,959.19,일반,현대오일뱅크
금천구,0,1370.77,1165.61,1100,셀프,GS칼텍스
금천구,0,1375.94,1175.94,1100,셀프,GS칼텍스
금천구,0,1356.9,1156.9,1100,셀프,GS칼텍스
금천구,0,1334.4,1134.4,1100,셀프,GS칼텍스
금천구,0,1282.46,1082.46,1100,셀프,알뜰주유소
금천구,0,1280.7,1080.7,1100,셀프,알뜰주유소
금천구,0,1351.45,1151.45,1100,셀프,알뜰주유소
금천구,0,1376.26,1176.26,0,셀프,현대오일뱅크
금천구,0,1388.52,1188.52,1050,셀프,현대오일뱅크
금천구,0,1369.33,1169.33,1050,셀프,현대오일뱅크
금천구,0,1317.81,1117.81,1050,셀프,현대오일뱅크
금천구,0,1297.67,1097.67,1050,셀프,현대오일뱅크
금천구,0,1364.81,1165.26,1087.5,셀프,현대오일뱅크
금천구,0,1390.81,1190.81,950,일반,SK에너지
금천구,0,1395,1195,950,일반,SK에너지
금천구,0,1379.33,1179.33,950,일반,SK에너지
금천구,0,1328.77,1128.77,950,일반,SK에너지
금천구,0,1300.23,1100.23,950,일반,SK에너지
금천구,0,1376.61,1176.61,995.16,일반,SK에너지
금천구,0,1407.74,1207.74,1150,일반,SK에너지
금천구,0,1412.39,1219.68,1150,일반,SK에너지
금천구,0,1401.77,1213.33,1150,일반,SK에너지
금천구,0,1358.84,1165.61,1150,일반,SK에너지
금천구,0,1339.73,1139.73,1150,일반,SK에너지
금천구,0,1389.03,1189.03,1150,일반,SK에너지
금천구,0,1408.9,1199.74,0,일반,SK에너지
금천구,0,1415.97,1215.13,0,일반,SK에너지
금천구,0,1416.4,1214.33,0,일반,SK에너지
금천구,0,1367.19,1165.45,1150,일반,SK에너지
금천구,0,1325.67,1125.67,0,일반,SK에너지
금천구,0,1385.29,1185.29,1150,일반,SK에너지
금천구,0,1352.42,1152.42,980,일반,S-OIL
금천구,0,1355,1155,980,일반,S-OIL
금천구,0,1329.33,1129.33,980,일반,S-OIL
금천구,0,1287.58,1087.58,977.1,일반,S-OIL
금천구,0,1280.33,1080.33,950,일반,S-OIL
금천구,0,1349.19,1149.19,950,일반,S-OIL
금천구,0,1378.87,1178.55,0,셀프,S-OIL
금천구,0,1390.81,1190.81,0,셀프,S-OIL
금천구,0,1368.33,1168.33,0,셀프,S-OIL
금천구,0,1307.9,1107.9,1100,셀프,S-OIL
금천구,0,1301,1101,1076.32,셀프,S-OIL
금천구,0,1370.32,1170.32,1050,셀프,S-OIL
금천구,0,1379.16,1179.16,0,셀프,GS칼텍스
금천구,0,1391.81,1191.81,0,셀프,GS칼텍스
금천구,0,1365,1165,0,셀프,GS칼텍스
금천구,0,1301.94,1101.94,0,셀프,GS칼텍스
금천구,0,1297.33,1097.33,0,셀프,GS칼텍스
금천구,0,1374.13,1174.13,0,셀프,GS칼텍스
금천구,0,1365.61,1165.61,0,일반,알뜰주유소
금천구,0,1374,1174,0,일반,알뜰주유소
금천구,0,1359,1159,0,일반,알뜰주유소
금천구,0,1291.67,1091.67,0,일반,알뜰주유소
금천구,0,1284.07,1084.07,0,일반,알뜰주유소
금천구,0,1362.74,1162.74,0,일반,알뜰주유소
금천구,0,1384.03,1184.03,0,셀프,S-OIL
금천구,0,1391.13,1191.13,0,셀프,S-OIL
금천구,0,1367.67,1167.67,0,셀프,S-OIL
금천구,0,1303.23,1103.23,0,셀프,S-OIL
금천구,0,1300.3,1100.3,0,셀프,S-OIL
금천구,0,1370.97,1170.97,0,셀프,S-OIL
금천구,1530.48,1380.48,1180.48,1000,셀프,GS칼텍스
금천구,1542.1,1392.1,1192.1,1000,셀프,GS칼텍스
금천구,1515,1365.67,1165.67,1000,셀프,GS칼텍스
금천구,1455.48,1305.48,1105.48,1000,셀프,GS칼텍스
금천구,1447.33,1297.33,1097.33,1000,셀프,GS칼텍스
금천구,1520.26,1374.13,1174.13,1000,셀프,GS칼텍스
금천구,0,1378.87,1178.87,0,셀프,현대오일뱅크
금천구,0,1390.67,1190.67,0,셀프,현대오일뱅크
금천구,1558,1370.33,1170.33,0,셀프,현대오일뱅크
