"번호","지역","상호","주소","기간","상표","셀프여부","고급휘발유","휘발유","경유","실내등유"
"A0009838","서울 강남구","지에스칼텍스(주)직영 산성주유소","서울 강남구 헌릉로 730","2020년 04월","GS칼텍스","셀프","0.00","1375.60","1203.27","0.00"
"A0009838","서울 강남구","지에스칼텍스(주)직영 산성주유소","서울 강남구 헌릉로 730","2020년 05월","GS칼텍스","셀프","0.00","1305.13","1141.58","0.00"
"A0009838","서울 강남구","지에스칼텍스(주)직영 산성주유소","서울 강남구 헌릉로 730","2020년 06월","GS칼텍스","셀프","0.00","1341.80","1169.13","0.00"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","2020년 01월","GS칼텍스","셀프","1809.00","1654.74","1515.00","0.00"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","2020년 02월","GS칼텍스","셀프","1799.83","1641.55","1515.00","0.00"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","2020년 03월","GS칼텍스","셀프","1761.13","1601.06","1473.52","0.00"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","2020년 04월","GS칼텍스","셀프","1642.70","1467.00","1328.33","0.00"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","2020년 05월","GS칼텍스","셀프","1553.71","1363.23","1205.77","0.00"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","2020년 06월","GS칼텍스","셀프","1583.00","1425.33","1252.00","0.00"
"A0001185","서울 강남구","지에스칼텍스㈜ 은마주유소","서울 강남구 영동대로 235","2020년 01월","GS칼텍스","일반","1804.00","1654.00","1532.00","0.00"
"A0001185","서울 강남구","지에스칼텍스㈜ 은마주유소","서울 강남구 영동대로 235","2020년 02월","GS칼텍스","일반","1791.79","1641.55","1525.79","0.00"
"A0001185","서울 강남구","지에스칼텍스㈜ 은마주유소","서울 강남구 영동대로 235","2020년 03월","GS칼텍스","일반","1749.71","1599.71","1470.74","0.00"
"A0001185","서울 강남구","지에스칼텍스㈜ 은마주유소","서울 강남구 영동대로 235","2020년 04월","GS칼텍스","일반","1624.67","1473.00","1337.00","0.00"
"A0001185","서울 강남구","지에스칼텍스㈜ 은마주유소","서울 강남구 영동대로 235","2020년 05월","GS칼텍스","일반","1505.00","1355.00","1198.00","0.00"
"A0001185","서울 강남구","지에스칼텍스㈜ 은마주유소","서울 강남구 영동대로 235","2020년 06월","GS칼텍스","일반","1539.67","1389.67","1216.30","0.00"
"A0009708","서울 강남구","지에스칼텍스㈜ 주성주유소","서울 강남구 영동대로 716","2020년 01월","GS칼텍스","일반","1819.00","1669.00","1549.00","0.00"
"A0009708","서울 강남구","지에스칼텍스㈜ 주성주유소","서울 강남구 영동대로 716","2020년 02월","GS칼텍스","일반","1796.72","1646.72","1541.14","0.00"
"A0009708","서울 강남구","지에스칼텍스㈜ 주성주유소","서울 강남구 영동대로 716","2020년 03월","GS칼텍스","일반","1749.71","1599.71","1470.35","0.00"
"A0009708","서울 강남구","지에스칼텍스㈜ 주성주유소","서울 강남구 영동대로 716","2020년 04월","GS칼텍스","일반","1623.00","1473.00","1336.33","0.00"
"A0009708","서울 강남구","지에스칼텍스㈜ 주성주유소","서울 강남구 영동대로 716","2020년 05월","GS칼텍스","일반","1499.00","1355.00","1198.00","0.00"
"A0009708","서울 강남구","지에스칼텍스㈜ 주성주유소","서울 강남구 영동대로 716","2020년 06월","GS칼텍스","일반","1538.07","1388.67","1215.97","0.00"
"A0009974","서울 강남구","지에스칼텍스㈜에너지플러스허브GS타워","서울 강남구 논현로 516 (역삼동)","2020년 01월","GS칼텍스","일반","1811.03","1657.39","1505.29","1199.00"
"A0009974","서울 강남구","지에스칼텍스㈜에너지플러스허브GS타워","서울 강남구 논현로 516 (역삼동)","2020년 02월","GS칼텍스","일반","1812.00","1643.62","1510.00","0.00"
"A0009974","서울 강남구","지에스칼텍스㈜에너지플러스허브GS타워","서울 강남구 논현로 516 (역삼동)","2020년 03월","GS칼텍스","일반","1802.26","1598.55","1466.97","0.00"
"A0009974","서울 강남구","지에스칼텍스㈜에너지플러스허브GS타워","서울 강남구 논현로 516 (역삼동)","2020년 04월","GS칼텍스","일반","1683.00","1468.47","1331.93","1199.00"
"A0009974","서울 강남구","지에스칼텍스㈜에너지플러스허브GS타워","서울 강남구 논현로 516 (역삼동)","2020년 05월","GS칼텍스","일반","1568.00","1355.00","1198.00","0.00"
"A0009974","서울 강남구","지에스칼텍스㈜에너지플러스허브GS타워","서울 강남구 논현로 516 (역삼동)","2020년 06월","GS칼텍스","일반","1602.33","1389.67","1220.63","0.00"
"A0001202","서울 강남구","학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","2020년 01월","GS칼텍스","일반","2211.97","1961.97","1816.74","0.00"
"A0001202","서울 강남구","학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","2020년 02월","GS칼텍스","일반","2172.14","1921.24","1751.34","0.00"
"A0001202","서울 강남구","학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","2020년 03월","GS칼텍스","일반","2110.29","1852.74","1691.42","0.00"
"A0001202","서울 강남구","학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","2020년 04월","GS칼텍스","일반","1956.00","1676.00","1589.00","0.00"
"A0001202","서울 강남구","학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","2020년 05월","GS칼텍스","일반","1978.58","1695.45","1593.03","0.00"
"A0001202","서울 강남구","학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","2020년 06월","GS칼텍스","일반","2039.60","1775.60","1594.27","0.00"
"A0009738","서울 강남구","현대오일뱅크 도곡셀프주유소","서울 강남구  남부순환로 2718 (도곡2동)","2020년 01월","현대오일뱅크","셀프","1743.00","1573.00","1404.00","0.00"
"A0009738","서울 강남구","현대오일뱅크 도곡셀프주유소","서울 강남구  남부순환로 2718 (도곡2동)","2020년 02월","현대오일뱅크","셀프","1735.07","1557.48","1398.62","0.00"
"A0009738","서울 강남구","현대오일뱅크 도곡셀프주유소","서울 강남구  남부순환로 2718 (도곡2동)","2020년 03월","현대오일뱅크","셀프","1711.19","1497.19","1321.94","0.00"
"A0009738","서울 강남구","현대오일뱅크 도곡셀프주유소","서울 강남구  남부순환로 2718 (도곡2동)","2020년 04월","현대오일뱅크","셀프","1589.00","1371.17","1168.57","0.00"
"A0009738","서울 강남구","현대오일뱅크 도곡셀프주유소","서울 강남구  남부순환로 2718 (도곡2동)","2020년 05월","현대오일뱅크","셀프","1488.42","1280.42","1078.42","0.00"
"A0009738","서울 강남구","현대오일뱅크 도곡셀프주유소","서울 강남구  남부순환로 2718 (도곡2동)","2020년 06월","현대오일뱅크","셀프","1505.00","1323.33","1120.67","0.00"
"A0010229","서울 강남구","현대오일뱅크(주) 유진주유소","서울 강남구 논현로 152 (도곡동)","2020년 01월","현대오일뱅크","일반","1759.00","1588.00","1419.00","1170.00"
"A0010229","서울 강남구","현대오일뱅크(주) 유진주유소","서울 강남구 논현로 152 (도곡동)","2020년 02월","현대오일뱅크","일반","1751.07","1571.10","1412.24","1170.00"
"A0010229","서울 강남구","현대오일뱅크(주) 유진주유소","서울 강남구 논현로 152 (도곡동)","2020년 03월","현대오일뱅크","일반","1727.19","1508.32","1336.61","1170.00"
"A0010229","서울 강남구","현대오일뱅크(주) 유진주유소","서울 강남구 논현로 152 (도곡동)","2020년 04월","현대오일뱅크","일반","1605.00","1384.67","1183.57","1149.00"
"A0010229","서울 강남구","현대오일뱅크(주) 유진주유소","서울 강남구 논현로 152 (도곡동)","2020년 05월","현대오일뱅크","일반","1504.42","1295.42","1093.42","1071.29"
"A0010229","서울 강남구","현대오일뱅크(주) 유진주유소","서울 강남구 논현로 152 (도곡동)","2020년 06월","현대오일뱅크","일반","1521.00","1338.33","1136.00","1079.23"
"A0009725","서울 강남구","현대오일뱅크(주)직영 신사현대주유소","서울 강남구 도산대로 163 (신사동)","2020년 01월","현대오일뱅크","일반","2016.00","1873.00","1699.00","0.00"
"A0009725","서울 강남구","현대오일뱅크(주)직영 신사현대주유소","서울 강남구 도산대로 163 (신사동)","2020년 02월","현대오일뱅크","일반","2004.97","1849.55","1684.86","0.00"
"A0009725","서울 강남구","현대오일뱅크(주)직영 신사현대주유소","서울 강남구 도산대로 163 (신사동)","2020년 03월","현대오일뱅크","일반","1979.23","1756.87","1612.87","0.00"
"A0009725","서울 강남구","현대오일뱅크(주)직영 신사현대주유소","서울 강남구 도산대로 163 (신사동)","2020년 04월","현대오일뱅크","일반","1903.00","1627.33","1464.67","0.00"
"A0009725","서울 강남구","현대오일뱅크(주)직영 신사현대주유소","서울 강남구 도산대로 163 (신사동)","2020년 05월","현대오일뱅크","일반","1896.00","1550.74","1391.74","0.00"
"A0009725","서울 강남구","현대오일뱅크(주)직영 신사현대주유소","서울 강남구 도산대로 163 (신사동)","2020년 06월","현대오일뱅크","일반","1896.00","1541.00","1382.00","0.00"
"A0009724","서울 강남구","현대오일뱅크(주)직영 한양주유소","서울 강남구 압구정로 302 (신사동)","2020년 01월","현대오일뱅크","일반","2048.00","1898.00","1698.00","0.00"
"A0009724","서울 강남구","현대오일뱅크(주)직영 한양주유소","서울 강남구 압구정로 302 (신사동)","2020년 02월","현대오일뱅크","일반","2030.41","1893.86","1693.86","0.00"
"A0009724","서울 강남구","현대오일뱅크(주)직영 한양주유소","서울 강남구 압구정로 302 (신사동)","2020년 03월","현대오일뱅크","일반","1986.06","1814.77","1614.77","0.00"
"A0009724","서울 강남구","현대오일뱅크(주)직영 한양주유소","서울 강남구 압구정로 302 (신사동)","2020년 04월","현대오일뱅크","일반","1844.00","1658.00","1476.00","0.00"
"A0009724","서울 강남구","현대오일뱅크(주)직영 한양주유소","서울 강남구 압구정로 302 (신사동)","2020년 05월","현대오일뱅크","일반","1789.94","1570.58","1394.45","0.00"
"A0009724","서울 강남구","현대오일뱅크(주)직영 한양주유소","서울 강남구 압구정로 302 (신사동)","2020년 06월","현대오일뱅크","일반","1804.67","1582.00","1388.33","0.00"
"A0001214","서울 강남구","현대오일뱅크㈜직영 삼성동주유소","서울 강남구 테헤란로 619 (삼성동)","2020년 01월","SK에너지","일반","2189.00","1999.00","1903.00","0.00"
"A0001214","서울 강남구","현대오일뱅크㈜직영 삼성동주유소","서울 강남구 테헤란로 619 (삼성동)","2020년 02월","SK에너지","일반","2189.00","1999.00","1868.93","0.00"
"A0001214","서울 강남구","현대오일뱅크㈜직영 삼성동주유소","서울 강남구 테헤란로 619 (삼성동)","2020년 03월","SK에너지","일반","2165.90","1975.00","1816.42","0.00"
"A0001214","서울 강남구","현대오일뱅크㈜직영 삼성동주유소","서울 강남구 테헤란로 619 (삼성동)","2020년 04월","SK에너지","일반","2069.80","1878.60","1709.67","0.00"
"A0001214","서울 강남구","현대오일뱅크㈜직영 삼성동주유소","서울 강남구 테헤란로 619 (삼성동)","2020년 05월","SK에너지","일반","1995.90","1805.77","1630.16","0.00"
"A0001214","서울 강남구","현대오일뱅크㈜직영 삼성동주유소","서울 강남구 테헤란로 619 (삼성동)","2020년 06월","현대오일뱅크","일반","2029.00","1839.00","1659.00","0.00"
"A0001216","서울 강남구","현대오일뱅크㈜직영 오천주유소","서울 강남구 봉은사로 503 (삼성동)","2020년 01월","SK에너지","일반","2289.00","1999.00","1896.03","1347.39"
"A0001216","서울 강남구","현대오일뱅크㈜직영 오천주유소","서울 강남구 봉은사로 503 (삼성동)","2020년 02월","SK에너지","일반","2286.52","1996.52","1857.55","1266.52"
"A0001216","서울 강남구","현대오일뱅크㈜직영 오천주유소","서울 강남구 봉은사로 503 (삼성동)","2020년 03월","SK에너지","일반","2248.03","1960.29","1795.13","1155.26"
"A0001216","서울 강남구","현대오일뱅크㈜직영 오천주유소","서울 강남구 봉은사로 503 (삼성동)","2020년 04월","SK에너지","일반","2143.73","1853.73","1684.00","952.47"
"A0001216","서울 강남구","현대오일뱅크㈜직영 오천주유소","서울 강남구 봉은사로 503 (삼성동)","2020년 05월","SK에너지","일반","2069.71","1779.71","1599.90","915.32"
"A0001216","서울 강남구","현대오일뱅크㈜직영 오천주유소","서울 강남구 봉은사로 503 (삼성동)","2020년 06월","현대오일뱅크","일반","2079.00","1789.00","1609.00","1025.00"
"A0009807","서울 강동구","(주)삼표에너지 고덕주유소","서울 강동구 고덕로 39 (암사동)","2020년 01월","GS칼텍스","일반","1898.00","1698.00","1529.00","1250.00"
"A0009807","서울 강동구","(주)삼표에너지 고덕주유소","서울 강동구 고덕로 39 (암사동)","2020년 02월","GS칼텍스","일반","1891.10","1691.10","1518.66","1250.00"
"A0009807","서울 강동구","(주)삼표에너지 고덕주유소","서울 강동구 고덕로 39 (암사동)","2020년 03월","GS칼텍스","일반","1821.87","1621.87","1442.87","1231.94"
"A0009807","서울 강동구","(주)삼표에너지 고덕주유소","서울 강동구 고덕로 39 (암사동)","2020년 04월","GS칼텍스","일반","1698.33","1498.33","1319.33","1206.90"
"A0009807","서울 강동구","(주)삼표에너지 고덕주유소","서울 강동구 고덕로 39 (암사동)","2020년 05월","GS칼텍스","일반","1601.23","1401.23","1206.10","1112.68"
"A0009807","서울 강동구","(주)삼표에너지 고덕주유소","서울 강동구 고덕로 39 (암사동)","2020년 06월","GS칼텍스","일반","1627.67","1427.67","1228.67","1103.00"
